,小区名称,百度经度,百度纬度
1489,中南樾府,104.09775996217357,30.79602282702288
1490,华侨城东岸,104.05005993959374,30.733616963050707
1491,万科锦西润园,104.00130476736189,30.71503183177756
1492,华侨城纯水岸三期,104.03362292503326,30.725361137095557
1493,恒大西锦城,104.01731643426338,30.714818304524716
1494,龙湖北城天街一期,104.07253707057275,30.71549676223937
1495,水岸汇景,104.04138545243663,30.701488555170624
1496,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
1497,恒大曹家巷广场,104.09733802807553,30.67911645045435
1498,保利公园里,104.05740358713781,30.697356042874134
1499,水岸汇景,104.04138545243663,30.701488555170624
1500,炎华置信花千集,104.07305700980191,30.69215585521525
1501,华侨城东岸,104.05005993959374,30.733616963050707
1502,瑞安城中汇,104.09805469621138,30.698848590337068
1503,水岸汇景,104.04138545243663,30.701488555170624
1504,华侨城纯水岸三期,104.03362292503326,30.725361137095557
1505,燕宇康品,104.04400491130373,30.684641583815882
1506,电建地产洺悦府,104.06079397179357,30.72195285222698
1507,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
1508,马鞍东路社区,104.09926264763065,30.682784508747883
1509,营康路61号院,104.04497217433787,30.690917389848455
1510,旭辉江山和鸣,104.05740358713781,30.697356042874134
1511,一品荷花,104.08716705376935,30.702469935559943
1512,高家庄赞城,104.05740358713781,30.697356042874134
1513,保利梧桐语,103.99766600123262,30.711210079692872
1514,芙蓉华庭,104.09546775600376,30.699526773345493
1515,悦民苑,104.02589102984778,30.69130487718249
1516,益民苑,104.02382600514144,30.69217309052819
1517,外曹家巷23号院,104.09286825209524,30.679344428559666
1518,凯瑞花都,104.04524205765208,30.69133337004645
1519,华侨城东岸,104.05005993959374,30.733616963050707
1520,荣光巷1号院,104.0427283293435,30.681524258022602
1521,恒大曹家巷广场,104.09733802807553,30.67911645045435
1522,纯溪公寓,104.08464982206928,30.68478110756576
1523,成勘苑,104.05740358713781,30.697356042874134
1524,沙河凤凰城,104.05740358713781,30.697356042874134
1525,绿地世纪城,104.08655387042825,30.726461867199223
1526,恒大曹家巷广场,104.09733802807553,30.67911645045435
1527,金牛万达a组团,104.0810619000319,30.692654435850304
1528,城市绿舟花园,104.0412067794707,30.712220855900686
1529,金地嘉年华城,104.01480100546249,30.702326957091405
1530,华侨城东岸,104.05005993959374,30.733616963050707
1531,檀香花园,104.01521080614799,30.70996914360457
1532,协和花苑,104.06255402177926,30.7103687412228
1533,欣园二期,104.05099220105198,30.70959321914408
1534,阳曦芙蓉城,104.02292401657887,30.704715226415807
1535,华侨城原岸,104.04996157514039,30.73362472333543
1536,恒大西锦城,104.01731643426338,30.714818304524716
1537,协和花苑,104.06255402177926,30.7103687412228
1538,恒大曹家巷广场,104.09733802807553,30.67911645045435
1539,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
1540,星辉西路8号院,104.08251697529694,30.684953862065715
1541,幸福枫景,104.0204603238872,30.701354256959327
1542,天地芳苑,104.05258399841566,30.711400872089243
1543,正成拉斐,104.00487598091681,30.724537152794277
1544,马鞍东路社区,104.09926264763065,30.682784508747883
1545,恒大曹家巷广场,104.09733802807553,30.67911645045435
1546,新绿苑,104.05740358713781,30.697356042874134
1547,城市绿舟花园,104.0412067794707,30.712220855900686
1548,交大智能九期,104.04468897094958,30.708796887798023
1549,蓝光金悦金沙,104.00815048416177,30.70402636772625
1550,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
1551,华宇锦城名都,104.04796059961691,30.70746416869566
1552,凯瑞花都,104.04524205765208,30.69133337004645
1553,华欣园,104.09219918157514,30.682538454076838
1554,金房水韵天府,104.07385775933352,30.725706964687703
1555,香榭里公交苑,104.04728758912884,30.711447522246953
1556,恒大曹家巷广场,104.09733802807553,30.67911645045435
1557,绿地世纪城,104.08655387042825,30.726461867199223
1558,星辉西路8号院,104.08251697529694,30.684953862065715
1559,华侨城原岸,104.04996157514039,30.73362472333543
1560,金房水韵天府,104.07385775933352,30.725706964687703
1561,恒大曹家巷广场,104.09733802807553,30.67911645045435
1562,书香门第,104.06818810410729,30.688360051186525
1563,撷英卉苑,104.05740358713781,30.697356042874134
1564,沙湾东一路6号院,104.06022040372544,30.695828536997166
1565,水映兰庭,104.13540426304415,30.759507116895033
1566,远洋朗郡,103.98645101626275,30.72134421435084
1567,欣园二期,104.05099220105198,30.70959321914408
1568,恒大西锦城,104.01731643426338,30.714818304524716
1569,两河锦地,104.00052422970425,30.711763593929913
1570,华西园,104.09362964326924,30.68346886195643
1571,龙湖源著,103.98673991131476,30.71916055239091
1572,金地嘉年华城,104.01480100546249,30.702326957091405
1573,抚琴西路南一巷1号院,104.04526356218767,30.683087085167628
1574,保利梧桐语,103.99766600123262,30.711210079692872
1575,炎华置信花千集,104.07305700980191,30.69215585521525
1576,炎华置信花千集,104.07305700980191,30.69215585521525
1577,远洋朗郡,103.98645101626275,30.72134421435084
1578,金牛万达c组团,104.08097835761946,30.69485648214672
1579,金牛万达a组团,104.0810619000319,30.692654435850304
1580,北斗七星城,104.10610593900567,30.778454038626972
1581,水晶花园,104.08370246907847,30.682834045711424
1582,飞大壹号广场,104.08840096621785,30.687229533773646
1583,营中巷32号院,104.04430764026058,30.69017385113316
1584,首开龙湖紫宸,104.03919295817843,30.70579189778465
1585,金牛万达a组团,104.0810619000319,30.692654435850304
1586,中南樾府,104.09775996217357,30.79602282702288
1587,马鞍东路社区,104.09926264763065,30.682784508747883
1588,上层建筑,104.02449569189913,30.695110889598713
1589,华侨城原岸,104.04996157514039,30.73362472333543
1590,银沙公寓,104.05171578614028,30.701724236430742
1591,荣光巷2号院,104.0416120949168,30.681559198350396
1592,平福巷4号院,104.094645638479,30.69241121026587
1593,金地嘉年华城,104.01480100546249,30.702326957091405
1594,瑞升城北橡树林,104.0915614744936,30.69221485897639
1595,檀香花园,104.01521080614799,30.70996914360457
1596,华侨城纯水岸一期,104.03469496282887,30.72329584663474
1597,绿地世纪城,104.08655387042825,30.726461867199223
1598,迎宾大道一号,104.0226662496094,30.717482624039206
1599,飞大壹号广场,104.08840096621785,30.687229533773646
1600,卓越云际,104.05740358713781,30.697356042874134
1601,恒大曹家巷广场公寓,104.04517468473883,30.701570919471557
1602,中环西岸观邸,104.0182137516373,30.713031363081903
1603,卓越云际,104.05740358713781,30.697356042874134
1604,白鸽岛尚,104.00222166779592,30.713962017411085
1605,炎华置信花千集,104.07305700980191,30.69215585521525
1606,恒大曹家巷广场,104.09733802807553,30.67911645045435
1607,金桔花园二期南苑,104.04553571372328,30.713190327866528
1608,保利国宾首府,104.00729987867437,30.72286386147507
1609,万科锦西润园,104.00130476736189,30.71503183177756
1610,华侨城天鹅堡,104.03539914451814,30.725155238699283
1611,恒大西锦城,104.01731643426338,30.714818304524716
1612,红旗巷5号院,104.09531780006836,30.700075024739494
1613,西西里二期,104.02586812305726,30.707751765602286
1614,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
1615,西线阳光,104.0006939196151,30.716045905069038
1616,龙湖上城,104.07880104472437,30.688633885787453
1617,华西园,104.09362964326924,30.68346886195643
1618,卓越云际,104.05740358713781,30.697356042874134
1619,万科金域西岭,104.02046975609507,30.716481569070016
1620,书香门第,104.06818810410729,30.688360051186525
1621,金地嘉年华城,104.01480100546249,30.702326957091405
1622,首开龙湖紫宸,104.03919295817843,30.70579189778465
1623,北京城建龙樾熙城,104.05740358713781,30.697356042874134
1624,华侨城天鹅堡,104.03539914451814,30.725155238699283
1625,旭辉江山和鸣,104.05740358713781,30.697356042874134
1626,万科国宾润园,104.01016744952332,30.723094600467807
1627,正成拉斐,104.00487598091681,30.724537152794277
1628,华侨城东岸,104.05005993959374,30.733616963050707
1629,恒大曹家巷广场,104.09733802807553,30.67911645045435
1630,金都花园,104.01938100981697,30.697944105942128
1631,绿地世纪城,104.08655387042825,30.726461867199223
1632,锦泰世家,104.08945719383648,30.69637266912682
1633,白鸽岛尚,104.00222166779592,30.713962017411085
1634,佳乐云锦阁,104.076646997942,30.729094860200814
1635,蓝光金悦金沙,104.00815048416177,30.70402636772625
1636,保利国宾首府,104.00729987867437,30.72286386147507
1637,万科金域西岭,104.02046975609507,30.716481569070016
1638,华侨城原岸,104.04996157514039,30.73362472333543
1639,百寿路9号院,104.04235023345265,30.6767923351543
1640,远洋朗郡,103.98645101626275,30.72134421435084
1641,飞大壹号广场,104.08840096621785,30.687229533773646
1642,金牛万达d组团,104.08233560741448,30.693284451104617
1643,云上观邸项目,104.02879956342798,30.709467005066102
1644,泰基花语廊,104.01663066783706,30.70451246618153
1645,香山苑,104.09396839427706,30.69670998446406
1646,蓝光金悦金沙,104.00815048416177,30.70402636772625
1647,龙湖北城天街一期,104.07253707057275,30.71549676223937
1648,中环西岸观邸,104.0182137516373,30.713031363081903
1649,西西里二期,104.02586812305726,30.707751765602286
1650,中南樾府,104.09775996217357,30.79602282702288
1651,瑞升城北橡树林,104.0915614744936,30.69221485897639
1652,金沙美邻一期,104.02284316908298,30.694811609477355
1653,天羽揽月,104.03857860704015,30.712712966999685
1654,远洋朗郡,103.98645101626275,30.72134421435084
1655,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
1656,保利公园里,104.05740358713781,30.697356042874134
1657,恒大曹家巷广场,104.09733802807553,30.67911645045435
1658,绿杨新邨,104.02247109094074,30.69615125919485
1659,大院人家,104.05740358713781,30.697356042874134
1660,福祥家园瑞祥苑,104.02724693218454,30.70319428128537
1661,龙门镇,104.05740358713781,30.697356042874134
1662,仁和迎宾,104.0153253401005,30.715079644430315
1663,金沙国际花园,104.01587959460018,30.693468990830727
1664,佳乐云锦阁,104.076646997942,30.729094860200814
1665,龙湖源著,103.98673991131476,30.71916055239091
1666,中环西岸观邸,104.0182137516373,30.713031363081903
1667,凯瑞花都,104.04524205765208,30.69133337004645
1668,蓝光富丽城,104.0892465411944,30.701289048511192
1669,恒大曹家巷广场,104.09733802807553,30.67911645045435
1670,龙湖源著别墅,103.98673991131476,30.71916055239091
1671,银沙北街91号院,104.049993464986,30.703338823736026
1672,金地嘉年华城,104.01480100546249,30.702326957091405
1673,金地嘉年华城,104.01480100546249,30.702326957091405
1674,瑞升城北橡树林,104.0915614744936,30.69221485897639
1675,华侨城东岸,104.05005993959374,30.733616963050707
1676,华凌尚城,104.06907598927334,30.71061022218975
1677,黄忠三期,104.02228954339718,30.692906364814476
1678,工人村,104.09088298434193,30.681496849267635
1679,兴顺花苑,104.09624407162548,30.676489766845705
1680,西城天下,104.02098655125495,30.700217993381198
1681,金牛花园,103.99811488449595,30.71575709126217
1682,龙湖上城,104.07880104472437,30.688633885787453
1683,佳乐云锦阁,104.076646997942,30.729094860200814
1684,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
1685,恒大曹家巷广场,104.09733802807553,30.67911645045435
1686,大院人家,104.05740358713781,30.697356042874134
1687,抚琴南路小区,104.04528068478899,30.682586205348414
1688,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
1689,恒福苑,104.09655542431524,30.691957804166428
1690,中南樾府,104.09775996217357,30.79602282702288
1691,金牛状元府邸,104.02906968389483,30.691918908165462
1692,树蓓街42号院,104.09744160270083,30.689814696321733
1693,卓越云际,104.05740358713781,30.697356042874134
1694,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
1695,中南樾府,104.09775996217357,30.79602282702288
1696,华侨城天鹅堡,104.03539914451814,30.725155238699283
1697,锦城世家,104.05543252518781,30.68226514552694
1698,明阳家在回廊,104.01584060814105,30.705692149000654
1699,华侨城天鹅堡,104.03539914451814,30.725155238699283
1700,华侨城原岸,104.04996157514039,30.73362472333543
1701,中南樾府,104.09775996217357,30.79602282702288
1702,金牛万达d组团,104.08233560741448,30.693284451104617
1703,华侨城纯水岸二期,104.03396994045177,30.720210284163198
1704,银沙正街2号院,104.04896185093834,30.7014370095211
1705,华侨城天鹅堡,104.03539914451814,30.725155238699283
1706,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
1707,龙湖上城,104.07880104472437,30.688633885787453
1708,华夏之家,104.02674900144036,30.693759735279915
1709,恒大曹家巷广场,104.09733802807553,30.67911645045435
1710,炎华置信花千集,104.07305700980191,30.69215585521525
1711,金牛万达d组团,104.08233560741448,30.693284451104617
1712,福林公寓,104.08001196055183,30.685194863776925
1713,正成拉斐,104.00487598091681,30.724537152794277
1714,西城公馆,104.03481300017287,30.702389900881233
1715,平安正街43号院,104.09977782853554,30.689771933517765
1716,金牛万达d组团,104.08233560741448,30.693284451104617
1717,绿洲华苑,104.01715464944104,30.700435667658038
1718,西西里二期,104.02586812305726,30.707751765602286
1719,蓝光云鼎,104.03413792358212,30.693622941873553
